CustomerID,NIK,Annual_Income,Spending_Score,Profession,Work_Experience,Family_Size,province,city,district,gender,birth_datetime,birthday,age,regist_code,birth_year,generation
702,7406155709610009,70119000.0,93,Artist,0.0,1,SULAWESI TENGGARA,KAB. BOMBANA,Kabaena Utara,Female,1961-09-17,17 September 1961,62,9,1961,Boomers
703,7601051808820003,113998000.0,26,Healthcare,7.0,7,SULAWESI BARAT,KAB. PASANGKAYU,Dapurang,Male,1982-08-18,18 August 1982,41,3,1982,Gen. Y (Millenials)
704,6106080803010015,114011000.0,40,Not Employed,5.0,7,KALIMANTAN BARAT,KAB. KAPUAS HULU,Hulu Gurung,Male,2001-03-08,08 March 2001,22,15,2001,Gen. Z (Zoomers)
706,9124017107850018,130597000.0,2,Artist,6.0,1,PAPUA,KAB. NDUGA,Kenyam,Female,1985-07-31,31 July 1985,38,18,1985,Gen. Y (Millenials)
708,9107011512670017,103210000.0,100,Artist,6.0,6,PAPUA,KAB. PUNCAK JAYA,Mulia,Male,1967-12-15,15 December 1967,55,17,1967,Gen. X
709,1201202706760004,66308000.0,8,Executive,0.0,4,SUMATERA UTARA,KAB. TAPANULI TENGAH,Sarudik,Male,1976-06-27,27 June 1976,47,4,1976,Gen. X
712,3517044301920006,65520000.0,71,Lawyer,1.0,2,JAWA TIMUR,KAB. JOMBANG,Bareng,Female,1992-01-03,03 January 1992,31,6,1992,Gen. Y (Millenials)
714,1212042502610018,92768000.0,75,Doctor,1.0,1,SUMATERA UTARA,KAB. TOBA SAMOSIR,Habinsaran,Male,1961-02-25,25 February 1961,62,18,1961,Boomers
715,1571075202690008,132345000.0,10,Artist,0.0,2,JAMBI,KOTA JAMBI,Kota Baru,Female,1969-02-12,12 February 1969,54,8,1969,Gen. X
716,1204354907630002,186069000.0,49,Marketing,1.0,2,SUMATERA UTARA,KAB. NIAS,Sogae'adu,Female,1963-07-09,09 July 1963,60,2,1963,Boomers
717,3209166005920013,53802000.0,32,Artist,1.0,7,JAWA BARAT,KAB. CIREBON,Dukupuntang,Female,1992-05-20,20 May 1992,31,13,1992,Gen. Y (Millenials)
718,9112076905060010,103739000.0,62,Healthcare,6.0,4,PAPUA,KAB PEGUNUNGAN BINTANG,Kiwirok Timur,Female,2006-05-29,29 May 2006,17,10,2006,Gen. Z (Zoomers)
720,3314075310860015,145648000.0,21,Healthcare,7.0,6,JAWA TENGAH,KAB. SRAGEN,Sambungmacan,Female,1986-10-13,13 October 1986,37,15,1986,Gen. Y (Millenials)
721,9123321703870012,85737000.0,37,Executive,0.0,3,PAPUA,KAB. LANNY JAYA,Karu,Male,1987-03-17,17 March 1987,36,12,1987,Gen. Y (Millenials)
722,3271044801960011,99950000.0,20,Entertainment,0.0,4,JAWA BARAT,KOTA BOGOR,Bogor Barat,Female,1996-01-08,08 January 1996,27,11,1996,Gen. Y (Millenials)
726,1504024911030013,59844000.0,79,Doctor,0.0,1,JAMBI,KAB. BATANGHARI,Muara Tembesi,Female,2003-11-09,09 November 2003,20,13,2003,Gen. Z (Zoomers)
728,1310020705710004,172841000.0,4,Engineer,0.0,1,SUMATERA BARAT,KAB. DHARMASRAYA,Pulau Punjung,Male,1971-05-07,07 May 1971,52,4,1971,Gen. X
730,3603272111870015,173807000.0,42,Artist,0.0,2,BANTEN,KAB. TANGERANG,Sukamulya,Male,1987-11-21,21 November 1987,36,15,1987,Gen. Y (Millenials)
731,1104203004630019,185794000.0,69,Entertainment,7.0,1,ACEH,KAB. ACEH TENGAH,Bies,Male,1963-04-30,30 April 1963,60,19,1963,Boomers
734,1408024504820013,118122000.0,52,Entertainment,0.0,6,RIAU,KAB. SIAK,Sungai Apit,Female,1982-04-05,05 April 1982,41,13,1982,Gen. Y (Millenials)
735,9128031910850015,99964000.0,11,Healthcare,7.0,4,PAPUA,KAB. DEIYAI,Bowobado,Male,1985-10-19,19 October 1985,38,15,1985,Gen. Y (Millenials)
737,9209076603900019,189630000.0,53,Executive,5.0,5,PAPUA BARAT,KAB. TAMBRAUW,Syujak,Female,1990-03-26,26 March 1990,33,19,1990,Gen. Y (Millenials)
738,1210070805590019,125510000.0,6,Healthcare,3.0,3,SUMATERA UTARA,KAB. LABUHANBATU,Bilah Barat,Male,1959-05-08,08 May 1959,64,19,1959,Boomers
739,1671142506040004,101799000.0,49,Engineer,1.0,1,SUMATERA SELATAN,KOTA PALEMBANG,Plaju,Male,2004-06-25,25 June 2004,19,4,2004,Gen. Z (Zoomers)
743,3301206912800002,53832000.0,56,Entertainment,4.0,1,JAWA TENGAH,KAB. CILACAP,Bantarsari,Female,1980-12-29,29 December 1980,42,2,1980,Gen. X
744,5306166006930014,140190000.0,49,Engineer,1.0,4,NUSA TENGGARA TIMUR,KAB. FLORES TIMUR,Ile Bura,Female,1993-06-20,20 June 1993,30,14,1993,Gen. Y (Millenials)
748,3217165210690010,176885000.0,10,Entertainment,0.0,3,JAWA BARAT,KAB. BANDUNG BARAT,Saguling,Female,1969-10-12,12 October 1969,54,10,1969,Gen. X
749,3603054605820006,111174000.0,28,Artist,4.0,5,BANTEN,KAB. TANGERANG,Cisoka,Female,1982-05-06,06 May 1982,41,6,1982,Gen. Y (Millenials)
751,9107222709860009,149103000.0,3,Healthcare,10.0,1,PAPUA,KAB. PUNCAK JAYA,Yambi,Male,1986-09-27,27 September 1986,37,9,1986,Gen. Y (Millenials)
753,7326166909730018,183548000.0,85,Entertainment,1.0,4,SULAWESI SELATAN,KAB. TORAJA UTARA,Tondon,Female,1973-09-29,29 September 1973,50,18,1973,Gen. X
755,3574016411060016,63557000.0,3,Marketing,1.0,1,JAWA TIMUR,KOTA PROBOLINGGO,Kademangan,Female,2006-11-24,24 November 2006,17,16,2006,Gen. Z (Zoomers)
760,1271204110770019,62628000.0,64,Entertainment,8.0,6,SUMATERA UTARA,KOTA MEDAN,Medan Timur,Female,1977-10-01,01 October 1977,46,19,1977,Gen. X
761,1216027010980018,51700000.0,17,Healthcare,4.0,6,SUMATERA UTARA,KAB. HUMBANG HASUNDUTAN,Pollung,Female,1998-10-30,30 October 1998,25,18,1998,Gen. Z (Zoomers)
763,1307132304590014,93000000.0,67,Lawyer,0.0,2,SUMATERA BARAT,KAB. LIMA PULUH KOTA,Akabiluru,Male,1959-04-23,23 April 1959,64,14,1959,Boomers
766,1113075208670008,171560000.0,78,Engineer,0.0,2,ACEH,KAB. GAYO LUES,Puteri Betung,Female,1967-08-12,12 August 1967,56,8,1967,Gen. X
767,1107061709650003,156366000.0,60,Entertainment,8.0,1,ACEH,KAB. PIDIE,Geulumpang Tiga,Male,1965-09-17,17 September 1965,58,3,1965,Gen. X
769,7402116512980019,106569000.0,84,Engineer,1.0,3,SULAWESI TENGGARA,KAB. KONAWE,Soropia,Female,1998-12-25,25 December 1998,24,19,1998,Gen. Z (Zoomers)
770,3306133006950009,173009000.0,25,Healthcare,9.0,6,JAWA TENGAH,KAB. PURWOREJO,Bruno,Male,1995-06-30,30 June 1995,28,9,1995,Gen. Y (Millenials)
772,7326031001670017,104600000.0,57,Entertainment,6.0,3,SULAWESI SELATAN,KAB. TORAJA UTARA,Nanggala,Male,1967-01-10,10 January 1967,56,17,1967,Gen. X
776,6302185204590002,71305000.0,39,Artist,9.0,2,KALIMANTAN SELATAN,KAB. KOTABARU,Kelumpang Barat,Female,1959-04-12,12 April 1959,64,2,1959,Boomers
777,7411041510040009,85975000.0,73,Entertainment,0.0,6,SULAWESI TENGGARA,KAB. KOLAKA TIMUR,Poli Polia,Male,2004-10-15,15 October 2004,19,9,2004,Gen. Z (Zoomers)
779,7107052608040009,82333000.0,35,Marketing,1.0,2,SULAWESI UTARA,KAB. MINAHASA TENGGARA,Tombatu,Male,2004-08-26,26 August 2004,19,9,2004,Gen. Z (Zoomers)
782,5204226208040004,58217000.0,70,Artist,0.0,1,NUSA TENGGARA BARAT,KAB. SUMBAWA,Unter Iwes,Female,2004-08-22,22 August 2004,19,4,2004,Gen. Z (Zoomers)
785,1802127007890003,115184000.0,93,Homemaker,1.0,4,LAMPUNG,KAB. LAMPUNG TENGAH,Seputih Surabaya,Female,1989-07-30,30 July 1989,34,3,1989,Gen. Y (Millenials)
786,3518173007930009,54251000.0,7,Artist,2.0,6,JAWA TIMUR,KAB. NGANJUK,Gondang,Male,1993-07-30,30 July 1993,30,9,1993,Gen. Y (Millenials)
787,1671086607700005,112530000.0,24,Entertainment,2.0,6,SUMATERA SELATAN,KOTA PALEMBANG,Sako,Female,1970-07-26,26 July 1970,53,5,1970,Gen. X
788,3529201608560017,107409000.0,2,Artist,1.0,6,JAWA TIMUR,KAB. SUMENEP,Gayam,Male,1956-08-16,16 August 1956,67,17,1956,Boomers
789,7208174909000007,84793000.0,23,Homemaker,9.0,6,SULAWESI TENGAH,KAB. PARIGI MOUTONG,Siniu,Female,2000-09-09,09 September 2000,23,7,2000,Gen. Z (Zoomers)
790,5105026111980013,66952000.0,79,Entertainment,1.0,2,BALI,KAB. KLUNGKUNG,Banjarangkan,Female,1998-11-21,21 November 1998,25,13,1998,Gen. Z (Zoomers)
794,7504106411670008,132860000.0,17,Healthcare,7.0,2,GORONTALO,KAB. PAHUWATO,Duhiadaa,Female,1967-11-24,24 November 1967,56,8,1967,Gen. X
798,3512170309900012,61986000.0,77,Executive,0.0,1,JAWA TIMUR,KAB. SITUBONDO,Bungatan,Male,1990-09-03,03 September 1990,33,12,1990,Gen. Y (Millenials)
801,1403096610620018,140516000.0,50,Artist,0.0,3,RIAU,KAB. BENGKALIS,Mandau,Female,1962-10-26,26 October 1962,61,18,1962,Boomers
803,7407086704610010,133822000.0,78,Marketing,0.0,4,SULAWESI TENGGARA,KAB. WAKATOBI,Togo Binongko,Female,1961-04-27,27 April 1961,62,10,1961,Boomers
804,1806274511790005,175424000.0,32,Artist,4.0,5,LAMPUNG,KAB. TANGGAMUS,Bulok,Female,1979-11-05,05 November 1979,44,5,1979,Gen. X
805,7102136802560002,121528000.0,92,Healthcare,8.0,4,SULAWESI UTARA,KAB. MINAHASA,Pineleng,Female,1956-02-28,28 February 1956,67,2,1956,Boomers
806,1602155912930014,189369000.0,69,Healthcare,0.0,3,SUMATERA SELATAN,KAB. OGAN KOMERING ILIR,Sungai Menang,Female,1993-12-19,19 December 1993,29,14,1993,Gen. Y (Millenials)
808,1101083008980019,57535000.0,84,Entertainment,1.0,7,ACEH,KAB. ACEH SELATAN,Tapaktuan,Male,1998-08-30,30 August 1998,25,19,1998,Gen. Z (Zoomers)
809,3309135812620017,163509000.0,51,Healthcare,0.0,4,JAWA TENGAH,KAB. BOYOLALI,Simo,Female,1962-12-18,18 December 1962,60,17,1962,Boomers
812,1202147010860019,184813000.0,44,Executive,0.0,2,SUMATERA UTARA,KAB. TAPANULI UTARA,Garoga,Female,1986-10-30,30 October 1986,37,19,1986,Gen. Y (Millenials)
813,7105122301640007,187253000.0,51,Executive,8.0,7,SULAWESI UTARA,KAB. MINAHASA SELATAN,Tumpaan,Male,1964-01-23,23 January 1964,59,7,1964,Boomers
814,1203031604820004,81718000.0,36,Entertainment,1.0,3,SUMATERA UTARA,KAB. TAPANULI SELATAN,Angkola Timur,Male,1982-04-16,16 April 1982,41,4,1982,Gen. Y (Millenials)
815,5306141908630014,150019000.0,37,Doctor,1.0,2,NUSA TENGGARA TIMUR,KAB. FLORES TIMUR,Demon Pagong,Male,1963-08-19,19 August 1963,60,14,1963,Boomers
819,5302276012580010,56647000.0,12,Doctor,6.0,4,NUSA TENGGARA TIMUR,KAB TIMOR TENGAH SELATAN,Kuatnana,Female,1958-12-20,20 December 1958,64,10,1958,Boomers
820,3212164504040015,117477000.0,48,Healthcare,6.0,7,JAWA BARAT,KAB. INDRAMAYU,Sindang,Female,2004-04-05,05 April 2004,19,15,2004,Gen. Z (Zoomers)
823,9210132005970005,180702000.0,21,Entertainment,6.0,1,PAPUA BARAT,KAB. MAYBRAT,Aifat Timur Jauh,Male,1997-05-20,20 May 1997,26,5,1997,Gen. Z (Zoomers)
825,9171016309630019,169346000.0,55,Healthcare,7.0,2,PAPUA,KOTA JAYAPURA,Jayapura Utara,Female,1963-09-23,23 September 1963,60,19,1963,Boomers
826,6106144706560004,93176000.0,25,Artist,4.0,1,KALIMANTAN BARAT,KAB. KAPUAS HULU,Badau,Female,1956-06-07,07 June 1956,67,4,1956,Boomers
829,3502042607950016,81545000.0,36,Artist,4.0,7,JAWA TIMUR,KAB. PONOROGO,Sambit,Male,1995-07-26,26 July 1995,28,16,1995,Gen. Y (Millenials)
830,3513022506560008,67372000.0,75,Artist,0.0,7,JAWA TIMUR,KAB. PROBOLINGGO,Sumber,Male,1956-06-25,25 June 1956,67,8,1956,Boomers
831,1508144909930002,109703000.0,61,Executive,1.0,1,JAMBI,KAB. BUNGO,Bathin III Ulu,Female,1993-09-09,09 September 1993,30,2,1993,Gen. Y (Millenials)
832,9108130701850018,166697000.0,39,Marketing,13.0,4,PAPUA,KAB. PANIAI,Siriwo,Male,1985-01-07,07 January 1985,38,18,1985,Gen. Y (Millenials)
833,7309064705830009,124982000.0,34,Engineer,1.0,7,SULAWESI SELATAN,KAB. MAROS,Malllawa,Female,1983-05-07,07 May 1983,40,9,1983,Gen. Y (Millenials)
836,7413085412720008,117620000.0,60,Healthcare,7.0,6,SULAWESI TENGGARA,KAB. MUNA BARAT,Tiworo Utara,Female,1972-12-14,14 December 1972,50,8,1972,Gen. X
837,9114162412600011,85351000.0,57,Healthcare,0.0,2,PAPUA,KAB. TOLIKARA,Bewani,Male,1960-12-24,24 December 1960,62,11,1960,Boomers
838,1214090402580011,174432000.0,8,Artist,0.0,7,SUMATERA UTARA,KAB. NIAS SELATAN,Susua,Male,1958-02-04,04 February 1958,65,11,1958,Boomers
839,3524131712790008,70787000.0,68,Doctor,1.0,3,JAWA TIMUR,KAB. LAMONGAN,Pucuk,Male,1979-12-17,17 December 1979,43,8,1979,Gen. X
842,1806116103610008,185388000.0,54,Healthcare,0.0,2,LAMPUNG,KAB. TANGGAMUS,Pugung,Female,1961-03-21,21 March 1961,62,8,1961,Boomers
844,1809084101560010,184628000.0,38,Artist,12.0,2,LAMPUNG,KAB. PESAWARAN,Marga Punduh,Female,1956-01-01,01 January 1956,67,10,1956,Boomers
845,9125125005850007,176551000.0,45,Healthcare,8.0,1,PAPUA,KAB. PUNCAK,Ogamanim,Female,1985-05-10,10 May 1985,38,7,1985,Gen. Y (Millenials)
846,9116026903920018,76422000.0,21,Healthcare,9.0,7,PAPUA,KAB. BOVEN DIGOEL,Mindiptana,Female,1992-03-29,29 March 1992,31,18,1992,Gen. Y (Millenials)
849,9201145505570006,132951000.0,26,Healthcare,4.0,1,PAPUA BARAT,KAB. SORONG,Salawati Selatan,Female,1957-05-15,15 May 1957,66,6,1957,Boomers
852,3207145108610015,111859000.0,86,Healthcare,6.0,1,JAWA BARAT,KAB. CIAMIS,Sukadana,Female,1961-08-11,11 August 1961,62,15,1961,Boomers
855,7105236808010012,131748000.0,23,Artist,1.0,3,SULAWESI UTARA,KAB. MINAHASA SELATAN,Suluun Tareran,Female,2001-08-28,28 August 2001,22,12,2001,Gen. Z (Zoomers)
858,5302140903020012,155151000.0,16,Marketing,14.0,3,NUSA TENGGARA TIMUR,KAB TIMOR TENGAH SELATAN,Batu Putih,Male,2002-03-09,09 March 2002,21,12,2002,Gen. Z (Zoomers)
859,5310134101590012,153607000.0,48,Healthcare,1.0,4,NUSA TENGGARA TIMUR,KAB. MANGGARAI,Satar Mese Barat,Female,1959-01-01,01 January 1959,64,12,1959,Boomers
867,3504116209780017,79801000.0,77,Doctor,0.0,2,JAWA TIMUR,KAB. TULUNGAGUNG,Ngunut,Female,1978-09-22,22 September 1978,45,17,1978,Gen. X
869,3208305505660010,57337000.0,14,Healthcare,1.0,4,JAWA BARAT,KAB. KUNINGAN,Maleber,Female,1966-05-15,15 May 1966,57,10,1966,Gen. X
870,1802254309800003,113575000.0,6,Entertainment,1.0,2,LAMPUNG,KAB. LAMPUNG TENGAH,Way Seputih,Female,1980-09-03,03 September 1980,43,3,1980,Gen. X
871,1501021610600017,122658000.0,65,Engineer,6.0,2,JAMBI,KAB. KERINCI,Danau Kerinci,Male,1960-10-16,16 October 1960,63,17,1960,Boomers
872,1208236204610014,151836000.0,13,Artist,0.0,6,SUMATERA UTARA,KAB. SIMALUNGUN,Bandar,Female,1961-04-22,22 April 1961,62,14,1961,Boomers
873,1271086103800011,185900000.0,80,Homemaker,9.0,4,SUMATERA UTARA,KOTA MEDAN,Medan Belawan,Female,1980-03-21,21 March 1980,43,11,1980,Gen. X
874,3504025408890007,94029000.0,98,Healthcare,1.0,4,JAWA TIMUR,KAB. TULUNGAGUNG,Boyolangu,Female,1989-08-14,14 August 1989,34,7,1989,Gen. Y (Millenials)
875,6205094502930006,157290000.0,22,Artist,2.0,2,KALIMANTAN TENGAH,KAB. BARITO UTARA,Lahei Barat,Female,1993-02-05,05 February 1993,30,6,1993,Gen. Y (Millenials)
877,9106150310550018,102016000.0,37,Artist,0.0,4,PAPUA,KAB. BIAK NUMFOR,Swandiwe,Male,1955-10-03,03 October 1955,68,18,1955,Boomers
880,3514043012980011,128258000.0,48,Executive,0.0,2,JAWA TIMUR,KAB. PASURUAN,Lumbang,Male,1998-12-30,30 December 1998,24,11,1998,Gen. Z (Zoomers)
881,7315054204940010,62475000.0,24,Artist,6.0,4,SULAWESI SELATAN,KAB. PINRANG,Patampanua,Female,1994-04-02,02 April 1994,29,10,1994,Gen. Y (Millenials)
883,7308155905930008,59284000.0,38,Doctor,7.0,7,SULAWESI SELATAN,KAB. BONE,Palakka,Female,1993-05-19,19 May 1993,30,8,1993,Gen. Y (Millenials)
889,7472015004600006,78971000.0,89,Engineer,1.0,2,SULAWESI TENGGARA,KOTA BAU BAU,Betoambari,Female,1960-04-10,10 April 1960,63,6,1960,Boomers
891,7401142411560003,94199000.0,71,Artist,5.0,7,SULAWESI TENGGARA,KAB. KOLAKA,Latambaga,Male,1956-11-24,24 November 1956,67,3,1956,Boomers
892,5202094703650001,135705000.0,48,Engineer,8.0,7,NUSA TENGGARA BARAT,KAB. LOMBOK TENGAH,Kopang,Female,1965-03-07,07 March 1965,58,1,1965,Gen. X
893,3516023008710011,130573000.0,31,Entertainment,8.0,3,JAWA TIMUR,KAB. MOJOKERTO,Gondang,Male,1971-08-30,30 August 1971,52,11,1971,Gen. X
895,1606155601920011,144582000.0,89,Doctor,1.0,1,SUMATERA SELATAN,KAB. MUSI BANYUASIN,Jirak Jaya,Female,1992-01-16,16 January 1992,31,11,1992,Gen. Y (Millenials)
898,7208211703050010,62362000.0,81,Lawyer,7.0,3,SULAWESI TENGAH,KAB. PARIGI MOUTONG,Bolano,Male,2005-03-17,17 March 2005,18,10,2005,Gen. Z (Zoomers)
902,3101022609700015,160980000.0,62,Doctor,4.0,2,DKI JAKARTA,KAB. ADM. KEP. SERIBU,Kepulauan Seribu Selatan,Male,1970-09-26,26 September 1970,53,15,1970,Gen. X
905,7307036707760004,157661000.0,57,Healthcare,6.0,6,SULAWESI SELATAN,KAB. SINJAI,Sinjai Timur,Female,1976-07-27,27 July 1976,47,4,1976,Gen. X
906,3318205704570001,118385000.0,8,Healthcare,10.0,3,JAWA TENGAH,KAB. PATI,Dukuhseti,Female,1957-04-17,17 April 1957,66,1,1957,Boomers
907,6202104601060003,116463000.0,100,Artist,8.0,4,KALIMANTAN TENGAH,KAB. KOTAWARINGIN TIMUR,Antang Kalang,Female,2006-01-06,06 January 2006,17,3,2006,Gen. Z (Zoomers)
910,5308164410710017,167214000.0,94,Homemaker,8.0,7,NUSA TENGGARA TIMUR,KAB. ENDE,Ndona Timur,Female,1971-10-04,04 October 1971,52,17,1971,Gen. X
911,7210051110020001,69644000.0,19,Artist,5.0,1,SULAWESI TENGAH,KAB. SIGI,Kulawi,Male,2002-10-11,11 October 2002,21,1,2002,Gen. Z (Zoomers)
912,3328167006040017,120215000.0,46,Homemaker,7.0,2,JAWA TENGAH,KAB. TEGAL,Suradadi,Female,2004-06-30,30 June 2004,19,17,2004,Gen. Z (Zoomers)
913,3526184203940018,180401000.0,23,Engineer,7.0,6,JAWA TIMUR,KAB. BANGKALAN,Galis,Female,1994-03-02,02 March 1994,29,18,1994,Gen. Y (Millenials)
914,2101106010830013,113739000.0,93,Artist,5.0,7,KEPULAUAN RIAU,KAB. BINTAN,Telok Sebong,Female,1983-10-20,20 October 1983,40,13,1983,Gen. Y (Millenials)
917,1108226708990014,67582000.0,13,Artist,1.0,3,ACEH,KAB. ACEH UTARA,Simpang Kramat,Female,1999-08-27,27 August 1999,24,14,1999,Gen. Z (Zoomers)
920,8203124606670018,98980000.0,65,Engineer,0.0,1,MALUKU UTARA,KAB. HALMAHERA UTARA,Tobelo Timur,Female,1967-06-06,06 June 1967,56,18,1967,Gen. X
922,1704141208710010,189091000.0,12,Artist,0.0,6,BENGKULU,KAB. KAUR,Padang Guci Hilir,Male,1971-08-12,12 August 1971,52,10,1971,Gen. X
924,3326050901930004,106314000.0,16,Artist,0.0,7,JAWA TENGAH,KAB. PEKALONGAN,Talun,Male,1993-01-09,09 January 1993,30,4,1993,Gen. Y (Millenials)
928,1377042006980014,81367000.0,87,Not Employed,0.0,3,SUMATERA BARAT,KOTA PARIAMAN,Pariaman Timur,Male,1998-06-20,20 June 1998,25,14,1998,Gen. Z (Zoomers)
933,6201042002720012,162072000.0,86,Engineer,1.0,1,KALIMANTAN TENGAH,KAB. KOTAWARINGIN BARAT,Arut Utara,Male,1972-02-20,20 February 1972,51,12,1972,Gen. X
934,3205351908600018,172872000.0,11,Healthcare,0.0,7,JAWA BARAT,KAB. GARUT,Cisewu,Male,1960-08-19,19 August 1960,63,18,1960,Boomers
935,3211176012930007,182162000.0,6,Artist,1.0,3,JAWA BARAT,KAB. SUMEDANG,Sumedang Selatan,Female,1993-12-20,20 December 1993,29,7,1993,Gen. Y (Millenials)
936,1113096105550016,71467000.0,81,Artist,5.0,7,ACEH,KAB. GAYO LUES,Blangjerango,Female,1955-05-21,21 May 1955,68,16,1955,Boomers
937,6402084911020011,85568000.0,1,Healthcare,0.0,6,KALIMANTAN TIMUR,KAB. KUTAI KARTANEGARA,Kota Bangun,Female,2002-11-09,09 November 2002,21,11,2002,Gen. Z (Zoomers)
941,1209195912720015,70152000.0,29,Healthcare,0.0,2,SUMATERA UTARA,KAB. ASAHAN,Kota Kisaran Barat,Female,1972-12-19,19 December 1972,50,15,1972,Gen. X
942,3515011111050004,185861000.0,82,Artist,3.0,6,JAWA TIMUR,KAB. SIDOARJO,Tarik,Male,2005-11-11,11 November 2005,18,4,2005,Gen. Z (Zoomers)
943,7602041108800002,162595000.0,17,Artist,3.0,3,SULAWESI BARAT,KAB. MAMUJU,Kalumpang,Male,1980-08-11,11 August 1980,43,2,1980,Gen. X
944,7504046009940001,80098000.0,54,Lawyer,10.0,6,GORONTALO,KAB. PAHUWATO,Marisa,Female,1994-09-20,20 September 1994,29,1,1994,Gen. Y (Millenials)
945,6302176509030003,184801000.0,8,Lawyer,1.0,1,KALIMANTAN SELATAN,KAB. KOTABARU,Kelumpang Hilir,Female,2003-09-25,25 September 2003,20,3,2003,Gen. Z (Zoomers)
946,6106015612840017,58908000.0,37,Artist,6.0,6,KALIMANTAN BARAT,KAB. KAPUAS HULU,Putussibau Utara,Female,1984-12-16,16 December 1984,38,17,1984,Gen. Y (Millenials)
948,9204064504780012,135174000.0,39,Artist,9.0,4,PAPUA BARAT,KAB. SORONG SELATAN,Sawiat,Female,1978-04-05,05 April 1978,45,12,1978,Gen. X
949,9118156701580007,114244000.0,64,Artist,0.0,1,PAPUA,KAB. ASMAT,Kopay,Female,1958-01-27,27 January 1958,65,7,1958,Boomers
950,3401075911590016,157207000.0,52,Healthcare,0.0,4,DAERAH ISTIMEWA YOGYAKARTA,KAB. KULON PROGO,Pengasih,Female,1959-11-19,19 November 1959,64,16,1959,Boomers
952,1202072003690017,51166000.0,24,Entertainment,0.0,7,SUMATERA UTARA,KAB. TAPANULI UTARA,Simangumban,Male,1969-03-20,20 March 1969,54,17,1969,Gen. X
953,7103175911910003,130118000.0,36,Artist,0.0,4,SULAWESI UTARA,KAB. KEPULAUAN SANGIHE,Tahuna,Female,1991-11-19,19 November 1991,32,3,1991,Gen. Y (Millenials)
954,3275020605940012,87014000.0,71,Doctor,11.0,4,JAWA BARAT,KOTA BEKASI,Bekasi Barat,Male,1994-05-06,06 May 1994,29,12,1994,Gen. Y (Millenials)
955,3526056806980003,111379000.0,93,Artist,0.0,2,JAWA TIMUR,KAB. BANGKALAN,Arosbaya,Female,1998-06-28,28 June 1998,25,3,1998,Gen. Z (Zoomers)
957,3575034406680018,90558000.0,49,Healthcare,8.0,2,JAWA TIMUR,KOTA PASURUAN,Bugul Kidul,Female,1968-06-04,04 June 1968,55,18,1968,Gen. X
963,3579024503600004,120955000.0,79,Artist,6.0,1,JAWA TIMUR,KOTA BATU,Bumiaji,Female,1960-03-05,05 March 1960,63,4,1960,Boomers
966,9102662501640012,161091000.0,56,Engineer,9.0,1,PAPUA,KAB. JAYAWIJAYA,Popugoba,Male,1964-01-25,25 January 1964,59,12,1964,Boomers
967,3519035205970002,69988000.0,2,Homemaker,5.0,4,JAWA TIMUR,KAB. MADIUN,Geger,Female,1997-05-12,12 May 1997,26,2,1997,Gen. Z (Zoomers)
969,1709053010910005,186897000.0,49,Healthcare,1.0,7,BENGKULU,KAB. BENGKULU TENGAH,Pagar Jati,Male,1991-10-30,30 October 1991,32,5,1991,Gen. Y (Millenials)
971,7408081105920010,188620000.0,30,Artist,3.0,6,SULAWESI TENGGARA,KAB. KOLAKA UTARA,Lambai,Male,1992-05-11,11 May 1992,31,10,1992,Gen. Y (Millenials)
972,9116044810640006,108675000.0,57,Artist,4.0,5,PAPUA,KAB. BOVEN DIGOEL,Kouh,Female,1964-10-08,08 October 1964,59,6,1964,Boomers
976,1302102002640015,97185000.0,87,Entertainment,0.0,5,SUMATERA BARAT,KAB. SOLOK,Kubung,Male,1964-02-20,20 February 1964,59,15,1964,Boomers
977,5301165512670006,103838000.0,17,Artist,1.0,2,NUSA TENGGARA TIMUR,KAB. KUPANG,Nekamese,Female,1967-12-15,15 December 1967,55,6,1967,Gen. X
978,1377041405050016,129260000.0,11,Doctor,1.0,3,SUMATERA BARAT,KOTA PARIAMAN,Pariaman Timur,Male,2005-05-14,14 May 2005,18,16,2005,Gen. Z (Zoomers)
979,3404076602570004,151184000.0,19,Artist,1.0,4,DAERAH ISTIMEWA YOGYAKARTA,KAB. SLEMAN,Depok,Female,1957-02-26,26 February 1957,66,4,1957,Boomers
980,1221124708560016,177512000.0,62,Engineer,2.0,3,SUMATERA UTARA,KAB. PADANG LAWAS,Sihapas Barumun,Female,1956-08-07,07 August 1956,67,16,1956,Boomers
981,3503052910840003,140099000.0,51,Lawyer,0.0,7,JAWA TIMUR,KAB. TRENGGALEK,Tugu,Male,1984-10-29,29 October 1984,39,3,1984,Gen. Y (Millenials)
982,5104011903000009,67535000.0,97,Healthcare,7.0,6,BALI,KAB. GIANYAR,Sukawati,Male,2000-03-19,19 March 2000,23,9,2000,Gen. Z (Zoomers)
983,6103090412760016,133236000.0,61,Executive,1.0,6,KALIMANTAN BARAT,KAB. SANGGAU,Parindu,Male,1976-12-04,04 December 1976,47,16,1976,Gen. X
984,3529046412820012,87975000.0,5,Homemaker,9.0,7,JAWA TIMUR,KAB. SUMENEP,Talango,Female,1982-12-24,24 December 1982,40,12,1982,Gen. Y (Millenials)
985,6310105511830007,164350000.0,23,Healthcare,0.0,5,KALIMANTAN SELATAN,KAB. TANAH BUMBU,Kuranji,Female,1983-11-15,15 November 1983,40,7,1983,Gen. Y (Millenials)
